Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418490058252032;;32848;38119.11429788512;38964.63660500255;
1316418490067992064;;33100;38119.11429788512;38964.63660500255;
1316418490090964992;;33146;38119.11429788512;38964.63660500255;
1316418490116573184;;33469;38119.11429788512;38964.63660500255;
1316418490142039040;;33469;38119.11429788512;38964.63660500255;
1316418490166158080;;33460;38119.11429788512;38964.63660500255;
1316418490190750976;;33551;38119.11429788512;38964.63660500255;
1316418490198482944;;33551;38119.11429788512;38964.63660500255;
1316418490255908864;;33849;38119.11429788512;38964.63660500255;
1316418490289732096;;33895;38119.11429788512;38964.63660500255;
1316418490400731136;;34009;38119.11429788512;38964.63660500255;
1316418490435266048;;34045;38119.11429788512;38964.63660500255;
1316418490466820864;;34113;38119.11429788512;38964.63660500255;
1316418490503684096;;34136;38119.11429788512;38964.63660500255;
1316418490535121920;;34274;38119.11429788512;38964.63660500255;
1316418490572081152;;34425;38119.11429788512;38964.63660500255;
1316418490608128000;;34402;38119.11429788512;38964.63660500255;
1316418490638789888;;34521;38119.11429788512;38964.63660500255;
1316418490675091968;;34360;38119.11429788512;38964.63660500255;
1316418490711196928;;34337;38119.11429788512;38964.63660500255;
1316418490746042112;;34360;38119.11429788512;38964.63660500255;
1316418490782656000;;34360;38119.11429788512;38964.63660500255;
1316418490816340992;;34511;38119.11429788512;38964.63660500255;
1316418490852797952;;34506;38119.11429788512;38964.63660500255;
1316418490874739968;;34598;38119.11429788512;38964.63660500255;
1316418490883307008;;34621;38119.11429788512;38964.63660500255;
1316418490906109184;;34690;38119.11429788512;38964.63660500255;
1316418490914121984;;34713;38119.11429788512;38964.63660500255;
1316418490942876160;;34713;38119.11429788512;38964.63660500255;
1316418490965512960;;34782;38119.11429788512;38964.63660500255;
1316418490989285120;;34805;38119.11429788512;38964.63660500255;
1316418491028004864;;34874;38119.11429788512;38964.63660500255;
1316418491066982912;;34883;38119.11429788512;38964.63660500255;
1316418491106365952;;34975;38119.11429788512;38964.63660500255;
1316418491130846976;;34975;38119.11429788512;38964.63660500255;
1316418491154927104;;35090;38119.11429788512;38964.63660500255;
1316418491178107136;;35159;38119.11429788512;38964.63660500255;
1316418491237061888;;35159;38119.11429788512;38964.63660500255;
1316418491287123968;executed standUp #1;34492;38119.11429788512;37116.57796884003;
1316418491311655936;;35296;38119.11429788512;37116.57796884003;
1316418491429150208;;35274;38119.11429788512;37116.57796884003;
1316418491464993024;;35251;38119.11429788512;37116.57796884003;
1316418491496809984;;35251;38119.11429788512;37116.57796884003;
1316418491535193088;;35228;38119.11429788512;37116.57796884003;
1316418491588323072;;35159;38119.11429788512;37116.57796884003;
1316418491624771072;;35182;38119.11429788512;37116.57796884003;
1316418491671220992;;35090;38119.11429788512;37116.57796884003;
1316418491693891072;;35090;38119.11429788512;37116.57796884003;
1316418491716993024;;35099;38119.11429788512;37116.57796884003;
1316418491763875072;;35099;38119.11429788512;37116.57796884003;
1316418491787257856;;35145;38119.11429788512;37116.57796884003;
1316418491793814016;;35172;38119.11429788512;37116.57796884003;
1316418491817465088;;35218;38119.11429788512;37116.57796884003;
1316418491841891072;;35218;38119.11429788512;37116.57796884003;
1316418491869965056;;35241;38119.11429788512;37116.57796884003;
1316418491893246976;;35320;38119.11429788512;37116.57796884003;
1316418491918062848;;35320;38119.11429788512;37116.57796884003;
1316418491941862144;;35343;38119.11429788512;37116.57796884003;
1316418491967508992;;35343;38119.11429788512;37116.57796884003;
1316418491991801088;;35297;38119.11429788512;37116.57796884003;
1316418492014002176;;35343;38119.11429788512;37116.57796884003;
1316418492047369984;;35343;38119.11429788512;37116.57796884003;
1316418492069033984;;35343;38119.11429788512;37116.57796884003;
1316418492111793152;;35412;38119.11429788512;37116.57796884003;
1316418492120568064;;35370;38119.11429788512;37116.57796884003;
1316418492147111936;;35485;38119.11429788512;37116.57796884003;
1316418492173252096;;35531;38119.11429788512;37116.57796884003;
1316418492198560000;;35531;38119.11429788512;37116.57796884003;
1316418492224659968;;35577;38119.11429788512;37116.57796884003;
1316418492250006016;;35646;38119.11429788512;37116.57796884003;
1316418492272320000;;35568;38119.11429788512;37116.57796884003;
1316418492298487808;;35683;38119.11429788512;37116.57796884003;
1316418492321920000;;35628;38119.11429788512;37116.57796884003;
1316418492348285952;;35720;38119.11429788512;37116.57796884003;
1316418492369918208;;35766;38119.11429788512;37116.57796884003;
1316418492395454976;;35605;38119.11429788512;37116.57796884003;
1316418492421144064;;35582;38119.11429788512;37116.57796884003;
1316418492444969984;;35467;38119.11429788512;37116.57796884003;
1316418492470909952;;35421;38119.11429788512;37116.57796884003;
1316418492492803072;;35444;38119.11429788512;37116.57796884003;
1316418492504192000;;35398;38119.11429788512;37116.57796884003;
1316418492529274880;;35495;38119.11429788512;37116.57796884003;
1316418492581679104;;35568;38119.11429788512;37116.57796884003;
1316418492626595072;;35637;38119.11429788512;37116.57796884003;
1316418492649609984;;35683;38119.11429788512;37116.57796884003;
1316418492673861120;;35845;38119.11429788512;37116.57796884003;
1316418492695944192;;35845;38119.11429788512;37116.57796884003;
1316418492722109184;;35937;38119.11429788512;37116.57796884003;
1316418492746074880;;35941;38119.11429788512;37116.57796884003;
1316418492794727168;;35941;38119.11429788512;37116.57796884003;
1316418492803282944;;36010;38119.11429788512;37116.57796884003;
1316418492836077056;;36015;38119.11429788512;37116.57796884003;
1316418492861947136;;35992;38119.11429788512;37116.57796884003;
1316418492872545024;;36061;38119.11429788512;37116.57796884003;
1316418492894817024;;36061;38119.11429788512;37116.57796884003;
1316418492903177984;;36061;38119.11429788512;37116.57796884003;
1316418492976370944;;36112;38119.11429788512;37116.57796884003;
1316418493012140032;;36135;38119.11429788512;37116.57796884003;
1316418493045927936;;36158;38119.11429788512;37116.57796884003;
1316418493081351168;;36204;38119.11429788512;37116.57796884003;
1316418493121093120;;36158;38119.11429788512;37116.57796884003;
1316418493154074880;;36158;38119.11429788512;37116.57796884003;
1316418493211225088;;36241;38119.11429788512;37116.57796884003;
1316418493246364160;;36241;38119.11429788512;37116.57796884003;
1316418493277078016;;36287;38119.11429788512;37116.57796884003;
1316418493291269120;;36241;38119.11429788512;37116.57796884003;
1316418493325334016;;36310;38119.11429788512;37116.57796884003;
1316418493382103040;;36356;38119.11429788512;37116.57796884003;
1316418493416089088;;36356;38119.11429788512;37116.57796884003;
1316418493427976960;;36481;38119.11429788512;37116.57796884003;
1316418493463301888;;36614;38119.11429788512;37116.57796884003;
1316418493520211968;;36522;38119.11429788512;37116.57796884003;
1316418493551847936;;37282;38119.11429788512;37116.57796884003;
1316418493609248000;;38503;38119.11429788512;37116.57796884003;
1316418493640542976;;41083;38119.11429788512;37116.57796884003;
1316418493675319808;;41843;38119.11429788512;37116.57796884003;
1316418493711471104;;41826;38119.11429788512;37116.57796884003;
1316418493742717952;;42356;38119.11429788512;37116.57796884003;
1316418493754349824;;42264;38119.11429788512;37116.57796884003;
1316418493788050944;;42034;38119.11429788512;37116.57796884003;
1316418493822010880;;41988;38119.11429788512;37116.57796884003;
1316418493857660160;;41942;38119.11429788512;37116.57796884003;
1316418493942203904;;42080;38119.11429788512;37116.57796884003;
1316418493976591104;;42074;38119.11429788512;37116.57796884003;
1316418494010726912;;41890;38119.11429788512;37116.57796884003;
1316418494022440960;;41867;38119.11429788512;37116.57796884003;
1316418494054310144;;41608;38119.11429788512;37116.57796884003;
1316418494091700992;;41355;38119.11429788512;37116.57796884003;
1316418494191241984;;41171;38119.11429788512;37116.57796884003;
1316418494278878976;;40596;38119.11429788512;37116.57796884003;
1316418494316314880;;40112;38119.11429788512;37116.57796884003;
1316418494376005888;;40158;38119.11429788512;37116.57796884003;
1316418494412993024;;40158;38119.11429788512;37116.57796884003;
1316418494429873920;;40321;38119.11429788512;37116.57796884003;
1316418494454187008;;40735;38119.11429788512;37116.57796884003;
1316418494502259968;;41265;38119.11429788512;37116.57796884003;
1316418494531830016;;41357;38119.11429788512;37116.57796884003;
1316418494582508032;;41357;38119.11429788512;37116.57796884003;
1316418494614149120;;41518;38119.11429788512;37116.57796884003;
1316418494647015168;;41748;38119.11429788512;37116.57796884003;
1316418494692303872;;41634;38119.11429788512;37116.57796884003;
1316418494714850048;;41795;38119.11429788512;37116.57796884003;
1316418494748930048;;42140;38119.11429788512;37116.57796884003;
1316418494784986112;;42140;38119.11429788512;37116.57796884003;
1316418494821523968;;41266;38119.11429788512;37116.57796884003;
1316418494844037120;;40001;38119.11429788512;37116.57796884003;
1316418494871685120;;40001;38119.11429788512;37116.57796884003;
1316418494884860928;;39641;38119.11429788512;37116.57796884003;
1316418494912879104;;39641;38119.11429788512;37116.57796884003;
1316418494937273088;;38675;38119.11429788512;37116.57796884003;
1316418494964134912;;38354;38119.11429788512;37116.57796884003;
1316418495005229056;;38354;38119.11429788512;37116.57796884003;
1316418495034199040;;37894;38119.11429788512;37116.57796884003;
1316418495057884928;;37411;38119.11429788512;37116.57796884003;
1316418495084860928;;36561;38119.11429788512;37116.57796884003;
1316418495112584192;;36561;38119.11429788512;37116.57796884003;
1316418495134963968;;36556;38119.11429788512;37116.57796884003;
1316418495193736960;;35591;38119.11429788512;37116.57796884003;
1316418495203119104;;35131;38119.11429788512;37116.57796884003;
1316418495210011904;;35108;38119.11429788512;37116.57796884003;
1316418495234925056;;35108;38119.11429788512;37116.57796884003;
1316418495257896960;;35338;38119.11429788512;37116.57796884003;
1316418495297709824;;36487;38119.11429788512;37116.57796884003;
1316418495324299008;;37199;38119.11429788512;37116.57796884003;
1316418495330995968;;37199;38119.11429788512;37116.57796884003;
1316418495358292224;;37199;38119.11429788512;37116.57796884003;
1316418495401782016;;37544;38119.11429788512;37116.57796884003;
1316418495410119936;;37649;38119.11429788512;37116.57796884003;
1316418495434114816;;37649;38119.11429788512;37116.57796884003;
1316418495457851904;;37649;38119.11429788512;37116.57796884003;
1316418495488137984;;37190;38119.11429788512;37116.57796884003;
1316418495512865024;;37190;38119.11429788512;37116.57796884003;
1316418495568064000;;37029;38119.11429788512;37116.57796884003;
1316418495592550144;;37121;38119.11429788512;37116.57796884003;
1316418495616899840;;37121;38119.11429788512;37116.57796884003;
1316418495626851072;;37420;38119.11429788512;37116.57796884003;
1316418495650135040;;37465;38119.11429788512;37116.57796884003;
1316418495658085120;;37195;38119.11429788512;37116.57796884003;
1316418495685305088;;36942;38119.11429788512;37116.57796884003;
1316418495709000960;;36574;38119.11429788512;37116.57796884003;
1316418495733944064;;36423;38119.11429788512;37116.57796884003;
1316418495757265920;;36262;38119.11429788512;37116.57796884003;
1316418495801085952;;36009;38119.11429788512;37116.57796884003;
1316418495846790144;;35572;38119.11429788512;37116.57796884003;
1316418495853882112;;34400;38119.11429788512;37116.57796884003;
1316418495878937088;;34124;38119.11429788512;37116.57796884003;
1316418495906928128;;34133;38119.11429788512;37116.57796884003;
1316418495933892096;;33351;38119.11429788512;37116.57796884003;
1316418495964884992;;33351;38119.11429788512;37116.57796884003;
1316418495988424960;;33535;38119.11429788512;37116.57796884003;
1316418496011998976;;33535;38119.11429788512;37116.57796884003;
1316418496037950976;;34064;38119.11429788512;37116.57796884003;
1316418496062807040;;34639;38119.11429788512;37116.57796884003;
1316418496089085184;;34639;38119.11429788512;37116.57796884003;
1316418496113039104;;35467;38119.11429788512;37116.57796884003;
1316418496138355968;;35462;38119.11429788512;37116.57796884003;
1316418496165616128;;35462;38119.11429788512;37116.57796884003;
1316418496190042112;;36083;38119.11429788512;37116.57796884003;
1316418496197644032;;36588;38119.11429788512;37116.57796884003;
1316418496223176960;;36956;38119.11429788512;37116.57796884003;
1316418496248777984;;37186;38119.11429788512;37116.57796884003;
1316418496255322880;;37370;38119.11429788512;37116.57796884003;
1316418496286443008;;36910;38119.11429788512;37116.57796884003;
1316418496310195968;;36611;38119.11429788512;37116.57796884003;
1316418496333904896;;36611;38119.11429788512;37116.57796884003;
1316418496378061056;;35995;38119.11429788512;37116.57796884003;
1316418496403659008;;35858;38119.11429788512;37116.57796884003;
1316418496431876864;;35706;38119.11429788512;37116.57796884003;
1316418496473111040;;35706;38119.11429788512;37116.57796884003;
1316418496504257792;;35591;38119.11429788512;37116.57796884003;
1316418496530225152;;35637;38119.11429788512;37116.57796884003;
1316418496537368064;;35752;38119.11429788512;37116.57796884003;
1316418496563075072;;35821;38119.11429788512;37116.57796884003;
1316418496587027200;;35821;38119.11429788512;37116.57796884003;
1316418496612194048;;35821;38119.11429788512;37116.57796884003;
1316418496621452032;;37141;38119.11429788512;37116.57796884003;
1316418496645993984;;37441;38119.11429788512;37116.57796884003;
1316418496670825984;;37671;38119.11429788512;37116.57796884003;
1316418496695292928;;37717;38119.11429788512;37116.57796884003;
1316418496721704960;;37579;38119.11429788512;37116.57796884003;
1316418496729851904;;37533;38119.11429788512;37116.57796884003;
1316418496756162048;;37694;38119.11429788512;37116.57796884003;
1316418496782723072;;38062;38119.11429788512;37116.57796884003;
1316418496806317056;;38683;38119.11429788512;37116.57796884003;
1316418496831772160;;39097;38119.11429788512;37116.57796884003;
